id_jogo,nm_jogo,ano_publicacao,ano_nacional,qt_jogadores_min,qt_jogadores_max,vl_tempo_jogo,idade_minima,qt_tem,qt_teve,qt_favorito,qt_quer,qt_jogou,n_mecanicas,mecanicas,n_categorias,categorias,temas,link,tx_retencao,idx_desejo,tx_fidelizacao,diversidade_mecanica,amplitude_publico,nota_media,nota_rank,qt_avaliacoes
25051,Unmatched: Becos e Brumas,2020,2023.0,2,4.0,40,9,586,96,56,485,640,3,Gerenciamento de Mãos;Jogadores com Diferentes Habilidades;Movimento de Área,3,Expansão ou Suplemento;Jogo de Cartas;Miniaturas,Luta / Artes Marciais,https://ludopedia.com.br/jogo/unmatched-cobble-fog,0.8592375366568915,0.8276450511945392,0.09556313993174062,3,2.0,8.74,8.2,205
33831,Monstros & Tesouros,2022,2022.0,1,4.0,120,14,420,50,42,275,173,4,Campanha / Batalhas Dirigidas por Cartas;Force sua sorte;Rolagem de Dados;RPG,2,Jogo de Cartas;Dungeon Crawler,Fantasia;Medieval,https://ludopedia.com.br/jogo/monstros-tesouros,0.8936170212765957,0.6547619047619048,0.1,4,3.0,8.74,7.96,126
1860,Caverna: The Cave Farmers,2013,2022.0,1,7.0,210,14,2238,376,361,2185,2788,6,Alocação de Trabalhadores;Colocação de Peças;Crescimento Automático de Recursos;Ordem do Turno: Ação de Reivindicação;Solo / Solitário;Valorização dos Recursos Não Escolhidos,0,,Animais;Economia / Produção;Fantasia,https://ludopedia.com.br/jogo/caverna-the-cave-farmers,0.856159143075746,0.9763181411974977,0.1613047363717605,6,6.0,8.74,8.64,1323
9712,Catan: Plus,2019,2020.0,3,6.0,75,10,470,61,62,467,407,5,Gerenciamento de Mãos;Construção de Redes e Rotas;Negociação;Rolagem de Dados;Tabuleiro Modular,0,,Aventura;Economia / Produção;Civilização,https://ludopedia.com.br/jogo/catan-plus-catan-big-box,0.8851224105461394,0.9936170212765958,0.13191489361702127,5,3.0,8.74,8.1,164
24553,Hansa Teutonica: Big Box,2020,2021.0,3,5.0,90,12,1127,196,99,607,1555,7,Construção de Redes e Rotas;Pontos de Ação;Influência / Maioria na Área;Árvores / Trilhas de Tecnologia;Bônus de Fim de Jogo;Propriedade;Toma Essa,0,,História;Medieval,https://ludopedia.com.br/jogo/hansa-teutonica-big-box,0.8518518518518519,0.5385980479148181,0.0878438331854481,7,2.0,8.73,8.5,528
47270,Marvel United: Spider-Geddon,2023,2024.0,1,5.0,40,14,757,33,36,260,362,5,Cooperativo;Gerenciamento de Mãos;Jogadores com Diferentes Habilidades;Tabuleiro Modular;Solo / Solitário,3,Colecionável;Jogo de Entrada;Miniaturas,Quadrinhos;Luta / Artes Marciais,https://ludopedia.com.br/jogo/marvel-united-spider-geddon,0.9582278481012658,0.34346103038309117,0.047556142668428,5,4.0,8.73,8.01,141
24241,Foundations of Rome,2022,2024.0,2,4.0,90,13,137,14,28,547,378,7,Colocação de Peças;Movimento em Grades;Grade com Quadrados;Leilão: Lance Único;Mercado;Propriedade;Rendimentos,1,Miniaturas,Economia / Produção;História;Civilização,https://ludopedia.com.br/jogo/foundations-of-rome,0.9072847682119205,3.9927007299270074,0.20437956204379562,7,2.0,8.73,7.69,82
2194,Concordia,2013,2017.0,2,5.0,100,12,1016,264,193,1714,2195,13,"Gerenciamento de Mãos;Construção de Baralho, Bolsas e Peças;Movimento Ponto-a-Ponto;Leilão: Lance Único;Ficha de Vantagem;Recuperação de Ação;Bônus de Fim de Jogo;Pontos de Vitória Ocultos;Pontos de Movimento;Compra Aberta;Preparação Variável;Colecionar Conjuntos;Investimento",0,,História;Economia / Produção;Transportes,https://ludopedia.com.br/jogo/concordia,0.79375,1.687007874015748,0.18996062992125984,13,3.0,8.73,8.58,869
68254,Dorfromantik: Sakura,2024,2026.0,1,6.0,90,10,199,6,10,193,120,6,Colocação de Peças;Cooperativo;Cenário / Missão / Campanha;Grade Hexagonal;Mapa: Adição;Tabuleiro Modular,0,,Tema de Video Game,https://ludopedia.com.br/jogo/dorfromantik-sakura,0.9707317073170731,0.9698492462311558,0.05025125628140704,6,5.0,8.72,7.21,40
23070,High Frontier 4 All,2020,2022.0,1,5.0,240,14,265,34,37,361,195,10,"Construção de Baralho, Bolsas e Peças;Construção de Redes e Rotas;Gerenciamento de Mãos;Jogadores com Diferentes Habilidades;Leilão / Lances;Movimento Ponto-a-Ponto;Simulação;Pegar e Entregar;Acordos;Recurso para Mover",1,Jogo Assimétrico,Civilização;Economia / Produção;Ficção Científica,https://ludopedia.com.br/jogo/high-frontier-4-all,0.8862876254180602,1.3622641509433961,0.13962264150943396,10,4.0,8.72,7.73,87
58195,Yokohama: Segunda Edição,2024,2024.0,2,4.0,90,14,339,26,19,365,417,9,Alocação de Diferentes Tipos de Trabalhadores;Alocação de Trabalhadores;Bônus de Fim de Jogo;Colecionar Conjuntos;Construção de Redes e Rotas;Contratos;Movimento em Grades;Preparação Variável;Tabuleiro Modular,0,,Cultura Oriental;Economia / Produção,https://ludopedia.com.br/jogo/yokohama-second-edition,0.9287671232876712,1.0766961651917404,0.05604719764011799,9,2.0,8.72,7.97,130
9538,Anachrony,2017,2022.0,1,4.0,120,14,1301,223,196,1269,1838,6,Alocação de Trabalhadores;Jogadores com Diferentes Habilidades;Rolagem de Dados;Solo / Solitário;Ordem do Turno: Ação de Reivindicação;Alocação de Diferentes Tipos de Trabalhadores,1,Miniaturas,Ficção Científica;Economia / Produção,https://ludopedia.com.br/jogo/anachrony,0.8536745406824147,0.9754035357417371,0.1506533435818601,6,3.0,8.72,8.55,749
25979,7 Wonders: Segunda Edição,2020,2021.0,3,7.0,30,10,2442,183,273,1259,2585,4,Seleção de Ação Simultânea;Colecionar Conjuntos;Gerenciamento de Mãos;Jogadores com Diferentes Habilidades,2,Jogo de Cartas;Jogo Assimétrico,Civilização;Economia / Produção;História,https://ludopedia.com.br/jogo/7-wonders-second-edition,0.9302857142857143,0.5155610155610155,0.11179361179361179,4,4.0,8.71,8.59,1092
83772,Nevasca,2026,2026.0,2,5.0,30,14,287,6,40,199,208,3,Resolução de Conflitos por Cartas;Rolagem de Dados;Toma Essa,1,Jogo de Cartas,Aventura,https://ludopedia.com.br/jogo/nevasca,0.9795221843003413,0.6933797909407665,0.13937282229965156,3,3.0,8.71,7.89,115
23420,Marco Polo II: Ao Serviço do Khan,2019,2020.0,2,4.0,120,12,586,140,91,587,952,7,Alocação de Trabalhadores;Rolagem de Dados;Alocação de Trabalhadores com Dados;Contratos;Jogadores com Diferentes Habilidades;Movimento Ponto-a-Ponto;Recurso para Mover,0,,Economia / Produção;História;Medieval,https://ludopedia.com.br/jogo/marco-polo-ii-in-the-service-of-the-khan,0.8071625344352618,1.0017064846416381,0.1552901023890785,7,2.0,8.71,8.42,414
78021,Feya's Swamp,2025,2026.0,2,4.0,100,12,380,9,14,445,434,8,Alocação de Trabalhadores;Bônus de Fim de Jogo;Colocação de Peças;Grade Hexagonal;Jogadores com Diferentes Habilidades;Movimento de Área;Papéis com Informações Assimétricas;Rendimentos,0,,Civilização;Economia / Produção;Fantasia,https://ludopedia.com.br/jogo/feya-s-swamp,0.9768637532133676,1.1710526315789473,0.03684210526315789,8,2.0,8.71,7.73,88
78102,Aristofarsa,2025,2025.0,2,6.0,30,14,138,5,9,80,136,7,"Combinação;Construção de Baralho, Bolsas e Peças;Mercado;Pedra, Papel e Tesoura;Resolução de Conflitos por Cartas;Toma Essa;Vazas / Truques",3,Jogo de Cartas;Jogo de Entrada;Carteado,Medieval;Política,https://ludopedia.com.br/jogo/aristofarsa,0.965034965034965,0.5797101449275363,0.06521739130434782,7,4.0,8.71,7.37,51
8581,Food Chain Magnate,2015,2025.0,2,5.0,240,14,975,159,185,1658,1645,8,"Tabuleiro Modular;Seleção de Ação Simultânea;Construção de Baralho, Bolsas e Peças;Compra Futura;Mercado;Pontos de Vitória como Recurso;Rendimentos;Compra Aberta",0,,Economia / Produção;Gastronomia,https://ludopedia.com.br/jogo/food-chain-magnate,0.8597883597883598,1.7005128205128206,0.18974358974358974,8,3.0,8.71,8.5,591
39754,Inventions: Evolution of Ideas,2024,2024.0,1,4.0,150,14,123,14,13,278,222,3,"Alocação de Trabalhadores;Construção de Baralho, Bolsas e Peças;Movimento Ponto-a-Ponto",1,Estratégia Abstrata,Ciências;Economia / Produção,https://ludopedia.com.br/jogo/inventions-evolution-of-ideas,0.8978102189781022,2.2601626016260163,0.10569105691056911,3,3.0,8.71,7.4,53
11178,Clank!: Uma Aventura de Construção de Baralho,2016,2023.0,2,4.0,60,12,2979,570,506,2476,4818,12,"Construção de Baralho, Bolsas e Peças;Eliminação de Jogadores;Force sua sorte;Movimento Ponto-a-Ponto;Bônus de Fim de Jogo;Pontos de Movimento;Compra Aberta;Preparação Variável;Compra Futura;Gerenciamento de Mãos;Recurso para Mover;Resolução de Conflitos por Cartas",2,Jogo de Cartas;Dungeon Crawler,Aventura;Fantasia,https://ludopedia.com.br/jogo/clank-a-deck-building-adventure,0.8393913778529163,0.8311513930849278,0.1698556562604901,12,2.0,8.71,8.65,1938
52715,Planta Nubo,2023,2024.0,1,4.0,120,12,129,6,2,175,121,5,Alocação de Trabalhadores;Colocação de Peças;Contratos;Seleção de Ação;Solo / Solitário,0,,Economia / Produção;Meio Ambiente,https://ludopedia.com.br/jogo/planta-nubo,0.9555555555555556,1.3565891472868217,0.015503875968992248,5,3.0,8.7,7.13,36
54714,Doggerland,2023,2024.0,1,4.0,120,14,420,46,24,362,517,4,Alocação de Trabalhadores;Colocação de Peças;Movimento Programado;Alocação de Diferentes Tipos de Trabalhadores,0,,Pré-Histórico,https://ludopedia.com.br/jogo/doggerland,0.9012875536480687,0.861904761904762,0.05714285714285714,4,3.0,8.7,8.1,174
9611,Tiranos da Umbreterna,2016,2018.0,2,4.0,60,14,1270,198,208,1128,2196,7,"Construção de Baralho, Bolsas e Peças;Influência / Maioria na Área;Compra Futura;Conexões;Preparação Variável;Zona de Controle;Compra Aberta",1,Miniaturas,Aventura;Fantasia;Policial,https://ludopedia.com.br/jogo/tyrants-of-the-underdark,0.8651226158038147,0.8881889763779528,0.16377952755905512,7,2.0,8.69,8.53,804
13280,Luna Maris,2022,2022.0,1,4.0,120,12,635,94,43,475,748,5,Gerenciamento de Mãos;Movimento Ponto-a-Ponto;Cartas de Comando;Contratos;Recuperação de Ação,0,,Ficção Científica;Economia / Produção;Educacional,https://ludopedia.com.br/jogo/luna-maris,0.8710562414266118,0.7480314960629921,0.06771653543307087,5,3.0,8.69,8.3,300
36126,Azul: Mestre Chocolatier,2022,2023.0,2,4.0,45,8,983,57,81,541,1215,5,Colocação de Peças;Construção a partir de Modelo;Bônus de Fim de Jogo;Compra Aberta;Ordem do Turno: Ação de Reivindicação,2,Estratégia Abstrata;Quebra-Cabeça,Gastronomia,https://ludopedia.com.br/jogo/azul-master-chocolatier,0.9451923076923077,0.5503560528992879,0.08240081383519837,5,2.0,8.69,8.4,426
14457,Carcassonne Plus,2017,2019.0,2,6.0,35,7,805,112,120,645,729,2,Colocação de Peças;Construção a partir de Modelo,0,,Medieval,https://ludopedia.com.br/jogo/carcassonne-big-box-6,0.8778625954198473,0.8012422360248447,0.14906832298136646,2,4.0,8.69,8.35,350
51774,Esdras e Neemias,2024,2025.0,1,4.0,120,13,380,35,21,469,419,7,Alocação de Trabalhadores;Árvores / Trilhas de Tecnologia;Encadeamento;Gerenciamento de Mãos;Movimento em Trilha;Preparação Variável;Solo / Solitário,1,Jogo de Cartas,Civilização;História;Religião;Literatura,https://ludopedia.com.br/jogo/ezra-and-nehemiah,0.9156626506024096,1.2342105263157894,0.05526315789473684,7,3.0,8.68,7.91,125
41867,The White Castle,2023,2023.0,1,4.0,80,12,1584,135,139,969,2266,8,Alocação de Trabalhadores;Alocação de Trabalhadores com Dados;Cartas Multiuso;Preparação Variável;Solo / Solitário;Bônus de Fim de Jogo;Ordem de Turno: Baseado em Estatísticas;Rolagem de Dados,1,Jogo de Dados,Economia / Produção;Cultura Oriental,https://ludopedia.com.br/jogo/the-white-castle,0.9214659685863874,0.6117424242424242,0.08775252525252525,8,3.0,8.68,8.51,715
26163,Carnegie,2022,2022.0,1,4.0,150,14,578,120,65,537,1036,15,Construção de Redes e Rotas;Movimento em Grades;Ordem de Fases Variável;Recuperação de Ação;Árvores / Trilhas de Tecnologia;Bônus de Fim de Jogo;Conexões;Grade com Quadrados;Ordem do Turno: Progressivo;Pontos de Movimento;Recurso para Mover;Rendimentos;Seguir Ação;Solo / Solitário;Alocação de Diferentes Tipos de Trabalhadores,0,,Economia / Produção,https://ludopedia.com.br/jogo/carnegie,0.828080229226361,0.9290657439446367,0.11245674740484429,15,3.0,8.67,8.37,396
77966,The White Castle Duel,2025,2026.0,2,2.0,40,10,115,3,3,95,81,9,Colecionar Conjuntos;Bônus de Fim de Jogo;Cartas Multiuso;Rendimentos;Alocação de Trabalhadores;Preparação Variável;Produção Aleatória;Seleção de Ação;Compra Aberta,0,,Cultura Oriental,https://ludopedia.com.br/jogo/the-white-castle-duel,0.9745762711864406,0.8260869565217391,0.02608695652173913,9,0.0,8.67,6.82,22
22705,Wonderland's War,2022,2024.0,2,5.0,125,13,981,104,101,1188,1357,11,"Construção de Baralho, Bolsas e Peças;Influência / Maioria na Área;Rolagem de Dados;Compra Aberta;Force sua sorte;Jogadores com Diferentes Habilidades;Rondel;Apostas e Blefes;Bônus de Fim de Jogo;Mover-se pelo Baralho;Sistema de Sorteio de Fichas",4,Jogo de Cartas;Jogo de Guerra;Miniaturas;Jogo Assimétrico,Fantasia,https://ludopedia.com.br/jogo/wonderland-s-war,0.904147465437788,1.2110091743119267,0.10295616717635066,11,3.0,8.66,8.36,390
10672,Agricola: Edição Revisada,2016,2023.0,1,4.0,120,12,1826,501,304,1870,2551,12,Gerenciamento de Mãos;Alocação de Trabalhadores;Ficha de Vantagem;Crescimento Automático de Recursos;Cerco de Área;Compra Fechada;Valorização dos Recursos Não Escolhidos;Solo / Solitário;Jogo em Equipe;Ordem do Turno: Ação de Reivindicação;Jogadores com Diferentes Habilidades;Colocação de Peças,0,,Animais;Economia / Produção,https://ludopedia.com.br/jogo/agricola-revised-edition,0.7847013321873657,1.0240963855421688,0.1664841182913472,12,3.0,8.66,8.56,1222
79022,Star Wars: Battle of Hoth,2025,2025.0,2,4.0,30,8,395,12,19,280,284,14,Campanha / Batalhas Dirigidas por Cartas;Cartas de Comando;Cenário / Missão / Campanha;Gerenciamento de Mãos;Grade Hexagonal;Influência / Maioria na Área;Jogo em Equipe;Linha de Visão;Movimento em Grades;Preparação Variável;Resolução por Símbolos nos Dados;Rolagem de Dados;Simulação;Tabuleiro Modular,1,Jogo de Guerra,Ficção Científica;Guerra,https://ludopedia.com.br/jogo/star-wars-battle-of-hoth,0.9705159705159705,0.7088607594936709,0.04810126582278481,14,2.0,8.66,7.81,106
46380,Azul Mini,2023,2023.0,2,4.0,45,8,3425,162,214,692,2682,6,Bônus de Fim de Jogo;Colocação de Peças;Construção a partir de Modelo;Ordem do Turno: Ação de Reivindicação;Compra Aberta;Combinação,3,Estratégia Abstrata;Jogo de Entrada;Quebra-Cabeça,,https://ludopedia.com.br/jogo/azul-mini,0.9548369110677446,0.20204379562043795,0.062481751824817515,6,2.0,8.66,8.55,1176
36707,World Wonders,2023,2023.0,1,5.0,70,12,1859,226,214,1271,2780,6,Colocação de Peças;Construção de Redes e Rotas;Crescimento Automático de Recursos;Empréstimos;Grade com Quadrados;Marcadores de Ordens,2,Estratégia Abstrata;Quebra-Cabeça,Civilização;História,https://ludopedia.com.br/jogo/world-wonders,0.8916067146282973,0.6837009144701452,0.11511565357719204,6,4.0,8.65,8.52,967
42403,Estudiosos do Sul do Tigre,2023,2024.0,1,4.0,90,12,310,40,21,212,380,7,"Construção de Baralho, Bolsas e Peças;Influência / Maioria na Área;Gerenciamento de Mãos;Rolagem de Dados;Árvores / Trilhas de Tecnologia;Rondel;Alocação de Trabalhadores com Dados",2,Jogo de Cartas;Jogo de Dados,Medieval,https://ludopedia.com.br/jogo/-scholars-of-the-south-tigris,0.8857142857142857,0.6838709677419355,0.06774193548387097,7,3.0,8.65,7.84,113
29982,Zombicide: Undead or Alive,2022,2023.0,1,6.0,60,14,655,73,61,433,479,8,Cooperativo;Rolagem de Dados;Tabuleiro Modular;Cenário / Missão / Campanha;Múltiplos Mapas;Pontos de Ação;Jogadores com Diferentes Habilidades;Solo / Solitário,2,Miniaturas;Dungeon Crawler,Faroeste;Horror/Terror;Luta / Artes Marciais,https://ludopedia.com.br/jogo/zombicide-undead-or-alive,0.8997252747252747,0.6610687022900763,0.09312977099236641,8,5.0,8.65,8.14,207
14981,Azul,2017,2018.0,2,4.0,45,8,9428,752,1147,3561,10300,5,Colocação de Peças;Construção a partir de Modelo;Bônus de Fim de Jogo;Compra Aberta;Ordem do Turno: Ação de Reivindicação,2,Estratégia Abstrata;Quebra-Cabeça,Arte,https://ludopedia.com.br/jogo/azul,0.9261296660117878,0.37770470937632583,0.12165888841747985,5,2.0,8.65,8.62,5079
70797,Zenkai: Adventure,2025,2025.0,1,6.0,90,10,195,19,16,113,159,7,Acertos e Falhas Críticas;Alocação de Trabalhadores com Dados;Campanha / Batalhas Dirigidas por Cartas;Influência / Maioria na Área;Movimento de Área;Rolagem de Dados;Tabuleiro Modular,0,,Anime / Manga;Aventura;Cultura Pop ou Geek,https://ludopedia.com.br/jogo/zenkai-adventure,0.9112149532710281,0.5794871794871795,0.08205128205128205,7,5.0,8.65,7.52,67
29058,Carcassonne: Edição do 20° Aniversário,2021,2021.0,2,5.0,45,7,758,87,94,541,831,3,Colocação de Peças;Influência / Maioria na Área;Mapa: Adição,1,Jogo de Entrada,Medieval,https://ludopedia.com.br/jogo/carcassonne-20th-anniversary-edition,0.8970414201183432,0.7137203166226913,0.12401055408970976,3,3.0,8.64,8.32,363
21960,O Bom do Videogame,2023,2023.0,2,5.0,60,12,545,62,41,613,762,8,Gerenciamento de Mãos;Colecionar Conjuntos;Ordem de Fases Variável;Seleção de Ação;Alocação de Trabalhadores;Bônus de Fim de Jogo;Compra Fechada;Contratos,0,,Tema de Video Game,https://ludopedia.com.br/jogo/video-game-champion,0.8978583196046128,1.1247706422018349,0.07522935779816514,8,3.0,8.63,8.22,267
21122,Pax Pamir: Segunda Edição,2019,2022.0,1,5.0,120,14,617,109,105,737,963,10,Influência / Maioria na Área;Gerenciamento de Mãos;Movimento de Área;Acordos;Pontos de Ação;Pontuar e Reiniciar;Compra Aberta;Simulação;Solo / Solitário;Valorização dos Recursos Não Escolhidos,0,,Cultura Oriental;História;Política;Economia / Produção;Policial,https://ludopedia.com.br/jogo/pax-pamir-second-edition,0.849862258953168,1.1944894651539708,0.17017828200972449,10,4.0,8.63,8.29,342
16085,Teotihuacan: City of Gods,2018,2019.0,1,4.0,120,12,1540,328,184,977,2033,8,Colecionar Conjuntos;Colocação de Peças;Movimento de Área;Solo / Solitário;Rondel;Alocação de Trabalhadores com Dados;Preparação Variável;Movimento em Trilha,1,Jogo de Dados,História;Civilização,https://ludopedia.com.br/jogo/teotihuacan-city-of-gods,0.8244111349036403,0.6344155844155844,0.11948051948051948,8,3.0,8.63,8.5,915
77825,Everdell Farshore: Edição de Colecionador,2023,2025.0,1,4.0,80,10,219,16,12,108,223,4,Alocação de Trabalhadores;Colecionar Conjuntos;Compra Aberta;Gerenciamento de Mãos,1,Jogo de Cartas,Animais;Fantasia,https://ludopedia.com.br/jogo/everdell-farshore-collector-s-edition,0.9319148936170213,0.4931506849315068,0.0547945205479452,4,3.0,8.62,7.45,62
62114,Fate: Defensores de Grimheim,2024,2025.0,1,4.0,180,14,796,48,72,681,803,10,Cooperativo;Eventos;Gerenciamento de Mãos;Grade Hexagonal;Jogadores com Diferentes Habilidades;Movimento em Grades;Pontos de Ação;Preparação Variável;Rolagem de Dados;Solo / Solitário,0,,Aventura;Fantasia,https://ludopedia.com.br/jogo/fate-defenders-of-grimheim,0.943127962085308,0.8555276381909548,0.09045226130653267,10,3.0,8.62,8.18,246
66840,Azul Mini: Pavilhão de Verão,2024,2024.0,2,4.0,45,8,568,27,22,211,518,6,Bônus de Fim de Jogo;Colocação de Peças;Compra Aberta;Construção a partir de Modelo;Ordem do Turno: Ação de Reivindicação;Pontuar e Reiniciar,3,Estratégia Abstrata;Jogo de Entrada;Quebra-Cabeça,Arte,https://ludopedia.com.br/jogo/azul-summer-pavilion-mini,0.9546218487394958,0.3714788732394366,0.03873239436619718,6,2.0,8.62,8.01,165
59347,Potion Rush,2025,2025.0,2,6.0,20,14,186,3,16,102,194,3,Colecionar Conjuntos;Gerenciamento de Mãos;Toma Essa,2,Jogo de Cartas;Jogo Festivo,Fantasia;Medieval,https://ludopedia.com.br/jogo/potion-rush,0.9841269841269841,0.5483870967741935,0.08602150537634409,3,4.0,8.62,7.38,56
26735,Massive Darkness 2: Hellscape,2021,2022.0,1,6.0,60,14,549,53,71,617,301,7,Cooperativo;Jogadores com Diferentes Habilidades;Rolagem de Dados;Tabuleiro Modular;Pontos de Ação;Cenário / Missão / Campanha;Solo / Solitário,2,Miniaturas;Dungeon Crawler,Fantasia;Medieval,https://ludopedia.com.br/jogo/massive-darkness-2-hellscape,0.9119601328903655,1.1238615664845173,0.12932604735883424,7,5.0,8.62,7.97,153
8424,Mombasa,2015,2017.0,2,4.0,150,12,1080,404,136,988,1636,13,"Mercado de Ações;Seleção de Ação Simultânea;Movimento Programado;Construção de Baralho, Bolsas e Peças;Alocação de Trabalhadores;Compra Aberta;Fila de Ações;Gerenciamento de Mãos;Influência / Maioria na Área;Investimento;Jogadores com Diferentes Habilidades;Ordem do Turno: Ação de Reivindicação;Pontos de Vitória como Recurso",0,,Economia / Produção,https://ludopedia.com.br/jogo/mombasa,0.7277628032345014,0.9148148148148149,0.1259259259259259,13,2.0,8.62,8.47,794
29986,Tiny Epic Dungeons,2021,2023.0,1,4.0,60,14,1969,207,193,1273,1264,8,Colocação de Peças;Cooperativo;Jogadores com Diferentes Habilidades;Rolagem de Dados;Tabuleiro Modular;Minijogo no Final;Preparação Variável;Solo / Solitário,2,Miniaturas;Dungeon Crawler,Fantasia;Medieval;Aventura,https://ludopedia.com.br/jogo/tiny-epic-dungeons,0.9048713235294118,0.6465210766886744,0.09801929913661757,8,3.0,8.61,8.4,579
366,Robinson Crusoé: Aventuras na Ilha Amaldiçoada,2012,2016.0,1,4.0,120,14,2587,882,399,2384,2619,19,Seleção de Ação Simultânea;Colecionar Conjuntos;Alocação de Trabalhadores;Cooperativo;Jogadores com Diferentes Habilidades;Movimento de Área;Narração de Histórias;Rolagem de Dados;Tabuleiro Modular;Cenário / Missão / Campanha;Colocação de Peças;Escolha Narrativa;Eventos;Fila de Ações;Grade Hexagonal;Mapa: Adição;Ordem do Turno: Progressivo;Pontos de Movimento;Resolução por Símbolos nos Dados,0,,Aventura;Literatura,https://ludopedia.com.br/jogo/robinson-crusoe-adventures-on-the-cursed-island,0.7457480541942924,0.9215307305759567,0.15423270197139544,19,3.0,8.61,8.52,1536
7333,As Viagens de Marco Polo,2015,2016.0,2,4.0,100,12,1801,575,344,1337,2963,9,Jogadores com Diferentes Habilidades;Rolagem de Dados;Movimento Ponto-a-Ponto;Contratos;Alocação de Trabalhadores com Dados;Preparação Variável;Recurso para Mover;Ordem do Turno: Ação de Reivindicação;Alocação de Trabalhadores,1,Jogo de Dados,Medieval;Transportes;Economia / Produção,https://ludopedia.com.br/jogo/the-voyages-of-marco-polo,0.757996632996633,0.742365352581899,0.19100499722376457,9,2.0,8.61,8.53,1537
36576,Village: Big Box,2022,2023.0,1,5.0,120,12,378,69,41,376,512,6,Alocação de Trabalhadores;Colecionar Conjuntos;Alocação de Diferentes Tipos de Trabalhadores;Influência / Maioria na Área;Contratos;Ordem do Turno: Ação de Reivindicação,0,,Economia / Produção;Medieval,https://ludopedia.com.br/jogo/village-big-box,0.8456375838926175,0.9947089947089947,0.10846560846560846,6,4.0,8.6,8.06,191
9109,Grand Austria Hotel,2015,2018.0,2,4.0,90,12,1285,362,189,1213,1996,5,Colecionar Conjuntos;Rolagem de Dados;Movimento Programado;Ordem de Fases Variável;Contratos,1,Jogo de Dados,Economia / Produção;Gastronomia,https://ludopedia.com.br/jogo/grand-austria-hotel,0.7802064359441409,0.9439688715953307,0.14708171206225681,5,2.0,8.6,8.46,923
18167,Zombicide: Dark Side,2019,2020.0,1,6.0,60,14,263,45,17,303,119,6,Cooperativo;Jogadores com Diferentes Habilidades;Jogo em Equipe;Rolagem de Dados;Pontos de Ação;Tabuleiro Modular,2,Miniaturas;Dungeon Crawler,Ficção Científica;Horror/Terror,https://ludopedia.com.br/jogo/zombicide-dark-side,0.8538961038961039,1.1520912547528517,0.06463878326996197,6,5.0,8.6,7.51,69
64128,Oikos,2024,2024.0,2,6.0,60,14,296,25,20,186,386,10,Bônus de Fim de Jogo;Cartas Multiuso;Cobertura de Grade;Gerenciamento de Mãos;Jogadores com Diferentes Habilidades;Mapa: Modificação;Movimento de Área;Movimento em Grades;Papéis com Informações Assimétricas;Tabuleiro Modular,2,Jogo de Cartas;Jogo Assimétrico,Animais;Cultura Brasileira;Educacional,https://ludopedia.com.br/jogo/oikos,0.9221183800623053,0.6283783783783784,0.06756756756756757,10,4.0,8.6,7.89,132
98,Lords of Waterdeep,2012,2026.0,2,5.0,60,12,1789,386,449,2068,3427,8,Alocação de Trabalhadores;Colecionar Conjuntos;Contratos;Ordem do Turno: Ação de Reivindicação;Papéis Ocultos;Propriedade;Toma Essa;Valorização dos Recursos Não Escolhidos,0,,Fantasia,https://ludopedia.com.br/jogo/lords-of-waterdeep,0.8225287356321839,1.155953046394634,0.2509782001117943,8,3.0,8.6,8.52,1559
10425,Aeon's End,2016,2023.0,1,4.0,60,14,651,104,67,757,747,10,"Gerenciamento de Mãos;Construção de Baralho, Bolsas e Peças;Cooperativo;Jogadores com Diferentes Habilidades;Ordem de Fases Variável;Compra Futura;Preparação Variável;Compra Aberta;Sistema de Sorteio de Fichas;Solo / Solitário",0,,Ficção Científica;Fantasia;Luta / Artes Marciais,https://ludopedia.com.br/jogo/aeon-s-end,0.8622516556291391,1.1628264208909371,0.10291858678955453,10,3.0,8.6,8.23,301
25929,Imperium: Lendas,2021,2022.0,1,4.0,120,12,517,98,31,250,305,2,"Construção de Baralho, Bolsas e Peças;Gerenciamento de Mãos",1,Jogo de Cartas,Civilização,https://ludopedia.com.br/jogo/imperium-legends,0.8406504065040651,0.4835589941972921,0.059961315280464215,2,3.0,8.6,8.05,185
6550,Orléans,2014,2017.0,2,4.0,90,12,1824,392,222,1087,2694,11,"Construção de Baralho, Bolsas e Peças;Movimento Ponto-a-Ponto;Colecionar Conjuntos;Alocação de Diferentes Tipos de Trabalhadores;Árvores / Trilhas de Tecnologia;Contratos;Eventos;Ordem do Turno: Progressivo;Preparação Variável;Seleção de Ação Simultânea;Suporte sem Recompensa",0,,Medieval;Transportes,https://ludopedia.com.br/jogo/orleans,0.8231046931407943,0.5959429824561403,0.12171052631578948,11,2.0,8.6,8.49,1204
25894,Cascadia,2021,2022.0,1,4.0,45,14,2109,237,210,1948,3391,2,Colocação de Peças;Construção a partir de Modelo,2,Estratégia Abstrata;Quebra-Cabeça,Animais;Meio Ambiente,https://ludopedia.com.br/jogo/cascadia,0.8989769820971867,0.923660502607871,0.09957325746799431,2,3.0,8.59,8.48,1140
